Indicator,Country,ADM1_CODE,Province,Land_Type,Date,Data,Year,Month,Dekad,Unit,Source
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2006-10-01,0.132, 2006,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2006-10-11,0.133, 2006,10,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2006-10-21,0.0, 2006,10,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2006-11-01,0.0, 2006,11,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2006-11-11,0.0, 2006,11,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2006-11-21,0.0, 2006,11,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2006-12-01,0.0, 2006,12,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2006-12-11,0.0, 2006,12,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2006-12-21,0.0, 2006,12,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2007-01-01,0.0, 2007,01,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2007-01-11,0.0, 2007,01,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2007-01-21,0.0, 2007,01,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2007-02-01,0.0, 2007,02,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2007-02-11,0.0, 2007,02,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2007-02-21,0.0, 2007,02,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2007-03-01,2.326, 2007,03,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2007-03-11,36.364, 2007,03,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2007-03-21,56.818, 2007,03,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2007-04-01,48.889, 2007,04,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2007-04-11,40.0, 2007,04,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2007-04-21,35.556, 2007,04,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2007-05-01,37.209, 2007,05,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2007-05-11,20.0, 2007,05,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2007-05-21,22.047, 2007,05,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2007-06-01,26.545, 2007,06,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2007-06-11,27.753, 2007,06,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2007-06-21,34.964, 2007,06,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2007-07-01,43.85, 2007,07,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2007-07-11,43.696, 2007,07,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2007-07-21,39.303, 2007,07,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2007-08-01,30.271, 2007,08,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2007-08-11,11.622, 2007,08,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2007-08-21,5.501, 2007,08,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2007-09-01,3.503, 2007,09,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2007-09-11,3.371, 2007,09,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2007-09-21,4.319, 2007,09,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2007-10-01,5.006, 2007,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2007-10-11,6.271, 2007,10,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2007-10-21,12.745, 2007,10,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2007-11-01,5.696, 2007,11,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2007-11-11,1.739, 2007,11,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2007-11-21,1.031, 2007,11,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2007-12-01,0.0, 2007,12,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2007-12-11,0.0, 2007,12,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2007-12-21,0.0, 2007,12,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2008-01-01,0.0, 2008,01,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2008-01-11,0.0, 2008,01,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2008-01-21,0.0, 2008,01,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2008-02-01,0.0, 2008,02,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2008-02-11,0.0, 2008,02,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2008-02-21,33.333, 2008,02,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2008-03-01,20.93, 2008,03,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2008-03-11,6.818, 2008,03,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2008-03-21,4.545, 2008,03,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2008-04-01,0.0, 2008,04,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2008-04-11,0.0, 2008,04,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2008-04-21,0.0, 2008,04,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2008-05-01,0.0, 2008,05,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2008-05-11,0.0, 2008,05,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2008-05-21,0.0, 2008,05,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2008-06-01,0.0, 2008,06,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2008-06-11,5.239, 2008,06,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2008-06-21,0.521, 2008,06,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2008-07-01,0.048, 2008,07,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2008-07-11,0.151, 2008,07,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2008-07-21,0.263, 2008,07,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2008-08-01,0.021, 2008,08,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2008-08-11,0.033, 2008,08,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2008-08-21,0.016, 2008,08,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2008-09-01,0.074, 2008,09,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2008-09-11,0.197, 2008,09,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2008-09-21,0.23, 2008,09,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2008-10-01,0.255, 2008,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2008-10-11,0.067, 2008,10,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2008-10-21,0.784, 2008,10,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2008-11-01,1.266, 2008,11,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2008-11-11,0.87, 2008,11,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2008-11-21,1.031, 2008,11,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2008-12-01,0.0, 2008,12,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2008-12-11,0.0, 2008,12,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2008-12-21,0.0, 2008,12,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2009-01-01,0.0, 2009,01,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2009-01-11,0.0, 2009,01,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2009-01-21,0.0, 2009,01,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2009-02-01,0.0, 2009,02,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2009-02-11,0.0, 2009,02,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2009-02-21,11.111, 2009,02,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2009-03-01,18.605, 2009,03,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2009-03-11,6.818, 2009,03,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2009-03-21,2.273, 2009,03,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2009-04-01,2.222, 2009,04,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2009-04-11,2.222, 2009,04,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2009-04-21,2.222, 2009,04,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2009-05-01,2.326, 2009,05,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2009-05-11,0.0, 2009,05,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2009-05-21,0.0, 2009,05,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2009-06-01,0.281, 2009,06,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2009-06-11,0.02, 2009,06,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2009-06-21,0.203, 2009,06,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2009-07-01,4.651, 2009,07,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2009-07-11,15.118, 2009,07,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2009-07-21,20.345, 2009,07,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2009-08-01,17.489, 2009,08,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2009-08-11,15.269, 2009,08,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2009-08-21,11.869, 2009,08,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2009-09-01,9.739, 2009,09,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2009-09-11,9.476, 2009,09,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2009-09-21,9.004, 2009,09,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2009-10-01,8.968, 2009,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2009-10-11,4.508, 2009,10,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2009-10-21,3.922, 2009,10,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2009-11-01,4.43, 2009,11,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2009-11-11,2.609, 2009,11,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2009-11-21,1.031, 2009,11,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2009-12-01,1.266, 2009,12,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2009-12-11,0.0, 2009,12,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2009-12-21,0.0, 2009,12,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2010-01-01,0.0, 2010,01,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2010-01-11,0.0, 2010,01,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2010-01-21,0.0, 2010,01,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2010-02-01,0.0, 2010,02,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2010-02-11,0.0, 2010,02,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2010-02-21,0.0, 2010,02,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2010-03-01,2.326, 2010,03,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2010-03-11,0.0, 2010,03,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2010-03-21,0.0, 2010,03,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2010-04-01,0.0, 2010,04,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2010-04-11,0.0, 2010,04,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2010-04-21,0.0, 2010,04,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2010-05-01,0.0, 2010,05,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2010-05-11,0.0, 2010,05,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2010-05-21,0.0, 2010,05,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2010-06-01,0.0, 2010,06,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2010-06-11,0.205, 2010,06,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2010-06-21,3.551, 2010,06,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2010-07-01,3.305, 2010,07,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2010-07-11,6.519, 2010,07,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2010-07-21,3.422, 2010,07,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2010-08-01,2.224, 2010,08,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2010-08-11,2.236, 2010,08,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2010-08-21,3.038, 2010,08,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2010-09-01,2.656, 2010,09,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2010-09-11,2.084, 2010,09,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2010-09-21,1.571, 2010,09,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2010-10-01,1.356, 2010,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2010-10-11,0.724, 2010,10,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2010-10-21,1.765, 2010,10,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2010-11-01,1.899, 2010,11,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2010-11-11,0.0, 2010,11,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2010-11-21,0.0, 2010,11,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2010-12-01,0.0, 2010,12,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2010-12-11,0.0, 2010,12,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2010-12-21,0.0, 2010,12,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2011-01-01,0.0, 2011,01,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2011-01-11,10.0, 2011,01,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2011-01-21,16.667, 2011,01,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2011-02-01,100.0, 2011,02,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2011-02-11,0.0, 2011,02,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2011-02-21,22.222, 2011,02,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2208,Tillaberi,Crop Area,2011-03-01,30.233, 2011,03,1, % of area with Mean VHI below 35 ,FAO-ASIS
